date,open,high,low,close,volume
2020-03-25,110.6131,111.3207,110.011,110.7187,1296287
2020-03-26,110.9936,113.1137,110.0604,112.1805,741155
2020-03-27,112.4082,113.4042,110.4991,111.4951,1118718
2020-03-30,111.6619,112.8406,109.6136,110.7923,1808087
2020-03-31,110.9324,111.4566,109.906,110.4303,719853
2020-04-01,110.4481,110.9631,109.3548,109.8697,583916
2020-04-02,109.9239,111.5528,106.3476,107.9765,1675146
2020-04-03,107.9638,111.5073,106.3846,109.9282,776517
2020-04-06,109.9321,111.2185,109.3304,110.6168,1959138
2020-04-07,110.3919,111.3243,108.7753,109.7077,1872037
2020-04-08,109.5387,111.1537,108.583,110.1979,784640
2020-04-09,110.0222,110.509,109.1824,109.6692,1189709
2020-04-10,109.5645,109.9463,109.0735,109.4553,822495
2020-04-13,109.4334,110.5565,108.9139,110.037,1938090
2020-04-14,109.9995,112.6841,108.761,111.4456,706498
2020-04-15,111.7241,115.2521,110.1529,113.6809,761194
2020-04-16,113.4517,118.1573,111.5251,116.2307,1972559
2020-04-17,116.1838,116.626,115.5074,115.9496,546833
2020-04-20,115.776,116.4953,114.5848,115.3042,411430
2020-04-21,115.6289,116.042,115.1184,115.5315,1127230
2020-04-22,115.5355,116.3025,115.0341,115.8011,1415227
2020-04-23,115.8689,116.8397,113.846,114.8168,376643
2020-04-24,115.1344,116.1183,113.0203,114.0042,1236481
2020-04-27,114.1329,116.1878,113.2057,115.2606,1857121
2020-04-28,115.269,119.4318,113.5909,117.7536,1463291
2020-04-29,117.6582,117.9177,117.2426,117.502,844337
2020-04-30,117.6955,118.5116,115.8138,116.6299,1494762
2020-05-01,116.5663,117.5728,115.2908,116.2973,644069
2020-05-04,116.4766,117.8356,113.5715,114.9304,1640847
2020-05-05,114.7239,115.2414,114.1004,114.6178,1571514
2020-05-06,114.2903,115.9556,113.6465,115.3118,1464870
2020-05-07,115.1837,115.565,114.8948,115.276,255935
2020-05-08,115.4273,118.1849,114.4092,117.1667,533772
2020-05-11,117.5136,117.8691,117.1181,117.4736,985975
2020-05-12,117.2653,119.3883,116.1492,118.2722,1641597
2020-05-13,118.4946,119.2215,117.4083,118.1351,968378
2020-05-14,118.2077,121.3254,117.0778,120.1955,1309744
2020-05-15,120.1756,121.6229,116.9959,118.4432,596851
2020-05-18,118.7385,119.2051,117.6088,118.0753,1913483
2020-05-19,118.1104,119.1897,115.346,116.4253,1139484
2020-05-20,116.4628,118.6055,115.585,117.7277,429187
2020-05-21,117.4013,120.705,115.7771,119.0807,640631
2020-05-22,119.169,119.8355,117.7275,118.394,818341
2020-05-25,118.5903,122.9764,116.5935,120.9797,1648029
2020-05-26,121.0402,121.8298,119.824,120.6136,425979
2020-05-27,120.8353,122.5821,116.8676,118.6143,1775729
2020-05-28,118.6774,119.4185,117.5382,118.2793,1483835
2020-05-29,118.4221,119.746,117.5779,118.9019,1374576
2020-06-01,118.7463,118.9774,118.4048,118.636,1908439
2020-06-02,118.3883,124.493,116.0535,122.1582,1597642
2020-06-03,122.206,124.5863,121.1897,123.57,242560
2020-06-04,123.7426,128.4341,121.6937,126.3852,986399
2020-06-05,126.4217,130.036,125.089,128.7032,1036529
2020-06-08,128.4543,130.3963,124.1466,126.0886,750373
2020-06-09,126.3207,126.8774,125.0229,125.5796,1560981
2020-06-10,125.3355,127.6977,119.0605,121.4228,1315503
2020-06-11,121.3609,122.3042,119.5807,120.524,620725
2020-06-12,120.7851,123.9267,119.1749,122.3165,1031415
2020-06-15,122.0991,123.3221,119.8875,121.1104,604838
2020-06-16,120.9676,121.4921,119.7042,120.2287,987276
2020-06-17,120.5578,121.718,119.6498,120.81,540075
2020-06-18,120.8077,123.459,119.4502,122.1015,1285146
2020-06-19,121.9279,122.35,121.2193,121.6414,504969
2020-06-22,121.2805,122.0309,120.5863,121.3366,1431353
2020-06-23,121.3419,123.9152,120.0939,122.6672,403970
2020-06-24,122.938,123.7296,122.3568,123.1484,681163
2020-06-25,122.9679,123.8395,121.9227,122.7943,1573975
2020-06-26,122.8724,123.9645,122.2777,123.3699,1041567
2020-06-29,123.035,124.0404,122.5711,123.5765,714015
2020-06-30,123.2081,125.3593,121.911,124.0622,256162
2020-07-01,124.103,129.7898,121.634,127.3208,944902
2020-07-02,127.0234,127.9008,126.0454,126.9228,1204994
2020-07-03,127.2863,128.2713,125.1677,126.1527,1483697
2020-07-06,126.2622,130.3856,124.3881,128.5114,486705
2020-07-07,128.5055,129.2467,126.7237,127.4649,1215946
2020-07-08,127.4178,132.7713,124.9965,130.3501,786566
2020-07-09,130.0369,130.7149,129.4465,130.1245,1576777
2020-07-10,130.2967,131.1471,129.4882,130.3386,402322
2020-07-13,130.7035,132.8087,129.5376,131.6429,207303
2020-07-14,131.6881,135.1813,130.2727,133.7659,1962128
2020-07-15,133.8195,136.6365,132.7364,135.5535,722560
2020-07-16,135.3095,136.0304,134.5819,135.3028,808997
2020-07-17,135.0606,135.4122,134.4242,134.7758,529591
2020-07-20,134.3875,136.5769,133.2744,135.4638,923628
2020-07-21,135.6335,136.4615,134.9629,135.7909,229342
2020-07-22,136.0218,136.9449,133.8697,134.7928,1083789
2020-07-23,134.878,136.9549,133.5121,135.5889,1188045
2020-07-24,135.2541,139.3422,133.3079,137.3959,214371
2020-07-27,137.06,138.6589,136.1839,137.7828,200475
2020-07-28,137.6486,143.143,135.1307,140.6251,1571631
2020-07-29,140.7702,142.2316,139.9936,141.455,1963039
2020-07-30,141.719,142.9426,140.0548,141.2784,294408
2020-07-31,141.404,141.8302,141.1318,141.558,1123674
2020-08-03,141.2061,142.1958,139.6733,140.663,1895480
2020-08-04,140.592,142.2819,137.2565,138.9464,444006
2020-08-05,138.6239,140.778,137.7289,139.883,1749141
2020-08-06,139.7863,141.1628,137.1097,138.4862,1419848
2020-08-07,138.8172,139.6038,137.1744,137.9609,931613
2020-08-10,138.2327,138.9249,137.2123,137.9045,1489676
2020-08-11,138.0137,139.6291,137.0588,138.6742,1037369
2020-08-12,138.4336,140.6106,137.4049,139.5819,1065020
2020-08-13,139.2486,140.8015,138.2242,139.7771,1385822
2020-08-14,140.0697,142.0972,134.4871,136.5145,1401401
2020-08-17,136.5166,137.1253,135.6483,136.257,920514
2020-08-18,135.9155,136.8176,134.1265,135.0285,895993
2020-08-19,135.3349,136.1191,134.1514,134.9356,667917
2020-08-20,134.9709,138.0512,133.6488,136.7291,1254982
2020-08-21,137.0869,139.4398,135.8684,138.2212,308734
2020-08-24,137.8375,140.093,136.4489,138.7045,1634960
2020-08-25,138.483,141.191,136.9829,139.6909,1754513
2020-08-26,139.5503,141.6659,135.0781,137.1937,948332
2020-08-27,136.8782,138.627,135.8804,137.6292,468942
2020-08-28,137.3648,139.779,136.4013,138.8155,829729
2020-08-31,138.8574,140.2663,136.2755,137.6843,1606970
2020-09-01,137.5314,139.5691,136.4498,138.4875,1144889
2020-09-02,138.4595,139.3738,137.0089,137.9232,981835
2020-09-03,137.6079,141.0211,136.3593,139.7725,1775531
2020-09-04,140.1644,143.392,138.6118,141.8394,214418
2020-09-07,141.854,142.5576,140.284,140.9876,887083
2020-09-08,140.8433,145.9205,138.6357,143.7129,786928
2020-09-09,143.7188,144.1901,143.0003,143.4715,834664
2020-09-10,143.6243,149.4064,141.5706,147.3527,1998463
2020-09-11,147.2991,147.9807,145.866,146.5476,381756
2020-09-14,146.5798,147.469,145.881,146.7702,1862663
2020-09-15,146.7773,147.9929,146.0545,147.2701,295612
2020-09-16,147.4123,148.8433,144.5568,145.9878,1220861
2020-09-17,145.7965,147.6901,141.0571,142.9507,1349067
2020-09-18,143.1801,144.8197,139.9793,141.619,1829721
2020-09-21,141.5659,145.558,139.6689,143.661,1654018
2020-09-22,143.9655,145.0034,142.1316,143.1695,1007493
2020-09-23,143.0497,144.0443,141.6887,142.6833,1300134
2020-09-24,142.4258,147.7332,140.2327,145.5401,295669
2020-09-25,145.3425,147.3421,144.553,146.5526,1474462
2020-09-28,146.1864,149.0812,145.0659,147.9607,349724
2020-09-29,148.0954,150.819,146.9359,149.6596,974412
2020-09-30,149.4261,151.1315,146.3587,148.0641,766133
2020-10-01,147.9748,149.3397,147.038,148.4029,1569155
2020-10-02,148.2197,149.6267,147.3832,148.7902,206590
2020-10-05,148.5752,149.6595,147.5145,148.5988,1221288
2020-10-06,148.9743,150.3385,145.307,146.6712,824468
2020-10-07,147.0914,148.5098,146.2178,147.6362,326711
2020-10-08,147.866,150.8319,139.6515,142.6174,1533504
2020-10-09,142.9745,143.9042,140.5071,141.4368,493777
2020-10-12,141.2032,141.7635,139.8803,140.4406,1068268
2020-10-13,140.0268,140.7714,139.2199,139.9645,362588
2020-10-14,139.824,142.3638,138.5371,141.0768,645527
2020-10-15,140.8104,145.3528,138.6522,143.1946,293482
2020-10-16,142.8996,147.1624,141.0903,145.3531,1211163
2020-10-19,145.7775,147.5371,144.555,146.3146,852463
2020-10-20,146.0363,148.0817,144.7499,146.7952,836690
2020-10-21,146.6723,148.701,141.7398,143.7685,758834
2020-10-22,143.3672,146.7357,141.801,145.1695,904755
2020-10-23,145.3439,150.4544,143.3206,148.431,243196
2020-10-26,148.4202,150.0138,147.2926,148.8862,643073
2020-10-27,148.5523,150.0308,147.5782,149.0567,837676
2020-10-28,148.85,151.0892,147.5701,149.8092,913875
2020-10-29,149.4091,151.962,148.0317,150.5845,843291
2020-10-30,151.0152,151.681,149.9307,150.5964,1343636
2020-11-02,150.4214,151.6097,148.7788,149.9672,1432217
2020-11-03,149.5739,151.4802,148.3708,150.2771,671357
2020-11-04,150.612,152.0412,146.9676,148.3968,292517
2020-11-05,148.4384,150.4456,143.9034,145.9105,589103
2020-11-06,145.9721,149.1921,144.3398,147.5598,709095
2020-11-09,147.4567,148.1461,146.1952,146.8846,1432191
2020-11-10,147.0258,148.268,146.4598,147.702,1840868
2020-11-11,147.5279,150.7292,146.3584,149.5597,1161788
2020-11-12,149.6425,152.493,148.1089,150.9594,786732
2020-11-13,150.7314,151.9963,148.8318,150.0967,1190677
2020-11-16,150.0292,151.3797,149.0069,150.3574,1844831
2020-11-17,150.1219,151.0736,147.783,148.7347,1576330
2020-11-18,149.1108,150.1906,147.4018,148.4816,831807
2020-11-19,148.47,150.9629,147.1902,149.6831,1014100
2020-11-20,149.7716,150.8304,148.5245,149.5832,1222802
2020-11-23,149.6757,152.055,143.4733,145.8526,339421
2020-11-24,146.1865,147.9532,141.1854,142.9521,865988
2020-11-25,142.9538,143.8621,141.0273,141.9356,1024511
2020-11-26,142.3236,145.231,140.7214,143.6288,1669173
2020-11-27,143.89,144.7487,143.0009,143.8596,931559
2020-11-30,144.1958,144.9118,143.2969,144.0129,1458749
2020-12-01,144.0875,145.9093,140.5054,142.3273,1224548
2020-12-02,142.1553,143.0225,141.6503,142.5175,1733475
2020-12-03,142.2359,144.1056,137.7834,139.6531,761376
2020-12-04,139.8009,140.489,139.4545,140.1425,211154
2020-12-07,139.7615,143.2733,138.1656,141.6774,675569
2020-12-08,141.7469,143.2595,139.1534,140.6659,550992
2020-12-09,140.6072,143.1448,139.5332,142.0709,1196765
2020-12-10,141.8109,142.6832,140.3024,141.1747,985681
2020-12-11,141.4919,141.9891,140.8919,141.389,1971468
2020-12-14,141.199,142.1744,140.2668,141.2421,1398152
2020-12-15,140.9132,142.4062,139.8947,141.3877,1618220
2020-12-16,141.1957,144.9986,139.5329,143.3359,1315146
2020-12-17,143.2944,145.2755,142.4507,144.4318,667345
2020-12-18,144.4881,145.6156,142.4145,143.542,1783697
2020-12-21,143.9295,146.3499,137.6197,140.0401,1350019
2020-12-22,139.9204,142.3055,138.8334,141.2186,1618835
2020-12-23,141.4908,142.9439,140.7557,142.2088,521405
2020-12-24,142.4501,142.8177,142.0579,142.4254,728340
2020-12-25,142.2674,143.2511,140.7423,141.726,1414851
2020-12-28,141.8598,145.3339,140.2835,143.7575,1345548
2020-12-29,143.9084,145.538,139.8536,141.4832,928807
2020-12-30,141.2266,142.5224,139.2217,140.5175,1601237
2020-12-31,140.8828,142.308,137.2866,138.7117,709102
2021-01-01,138.3486,140.3186,137.287,139.257,1870589
2021-01-04,138.8909,139.867,137.7598,138.7359,1463913
2021-01-05,138.7805,143.4913,136.762,141.4728,1907105
2021-01-06,141.3142,142.6614,140.1707,141.5179,371403
2021-01-07,141.5628,142.7753,140.0263,141.2388,459536
2021-01-08,141.0664,142.6586,140.3956,141.9877,380264
2021-01-11,142.3171,143.2843,140.1105,141.0777,1219411
2021-01-12,141.0392,142.1302,138.6517,139.7427,1876706
2021-01-13,139.4181,141.4893,138.4026,140.4738,1510523
2021-01-14,140.2825,141.5217,138.661,139.9002,1001647
2021-01-15,139.6153,142.3522,138.4468,141.1837,846298
2021-01-18,141.5978,142.0278,141.204,141.634,249119
2021-01-19,141.859,142.7881,140.871,141.8002,1575541
2021-01-20,141.5779,142.8584,140.6221,141.9026,489412
2021-01-21,141.6527,142.4918,140.969,141.8081,1954390
2021-01-22,141.9865,143.5011,140.823,142.3375,1994483
2021-01-25,142.5797,143.149,141.2734,141.8426,1434841
2021-01-26,141.8412,143.886,137.3467,139.3915,697084
2021-01-27,139.745,140.4466,138.852,139.5536,1880508
2021-01-28,139.4975,139.9291,138.6025,139.0341,600615
2021-01-29,139.1147,140.8364,135.6487,137.3704,1675629
2021-02-01,137.0096,140.1438,135.3239,138.4581,1629301
2021-02-02,138.4914,138.902,137.651,138.0615,477814
2021-02-03,137.837,139.5047,134.2854,135.9531,1485421
2021-02-04,135.6446,136.4007,135.2351,135.9912,849189
2021-02-05,135.8786,136.4287,134.7224,135.2725,1838031
2021-02-08,135.3507,136.9851,131.6401,133.2745,954547
2021-02-09,133.551,134.1512,133.253,133.8532,1511012
2021-02-10,133.7192,134.434,131.9887,132.7035,546018
2021-02-11,132.716,135.0927,131.4285,133.8053,219672
2021-02-12,133.94,134.9377,131.8517,132.8494,1412767
2021-02-15,132.4594,136.1426,130.591,134.2742,697682
2021-02-16,134.3265,136.0236,133.2786,134.9757,1929429
2021-02-17,135.0593,135.9943,134.3291,135.2641,562280
2021-02-18,134.9566,135.5278,133.8866,134.4578,403094
2021-02-19,134.414,136.6859,133.4878,135.7596,340918
2021-02-22,135.7113,137.6335,134.608,136.5301,1816084
2021-02-23,136.7314,137.5927,135.333,136.1943,784592
2021-02-24,136.0432,138.5164,134.5801,137.0533,863891
2021-02-25,136.9411,137.8681,134.9445,135.8716,917981
2021-02-26,135.5132,136.7545,133.1518,134.3931,1002804
2021-03-01,134.189,135.1112,133.5137,134.4359,1578332
2021-03-02,134.5603,135.0405,134.2076,134.6878,1078729
2021-03-03,134.5386,136.8116,133.1112,135.3842,629553
2021-03-04,135.4606,136.1461,134.9242,135.6097,1825396
2021-03-05,135.4971,138.5733,134.2357,137.3119,961769
2021-03-08,137.3857,138.5607,134.6162,135.7913,1498938
2021-03-09,135.9147,137.6939,134.8635,136.6427,1146654
2021-03-10,136.565,137.8194,135.7911,137.0456,341454
2021-03-11,137.3625,140.4792,135.7482,138.8648,960015
2021-03-12,138.4531,139.8177,137.7321,139.0966,930047
2021-03-15,138.7878,140.516,137.8368,139.565,1862848
2021-03-16,139.6108,143.7777,137.6776,141.8446,1721601
2021-03-17,141.554,143.7281,140.689,142.8631,1617573
2021-03-18,142.6897,144.8285,141.4862,143.625,1406175
2021-03-19,143.4002,143.8462,142.6674,143.1135,873934
2021-03-22,143.3824,144.3626,142.2984,143.2787,897468
2021-03-23,143.0693,144.4815,139.7715,141.1837,1058377
2021-03-24,141.146,142.2958,138.9994,140.1492,1811095
2021-03-25,140.4576,141.8181,139.6527,141.0133,1969919
2021-03-26,140.9914,143.1022,136.6928,138.8036,1346552
2021-03-29,139.1199,139.8055,138.3107,138.9963,217981
2021-03-30,139.0908,139.2811,138.9003,139.0906,453423
2021-03-31,139.3456,140.4769,138.5195,139.6508,1998850
2021-04-01,139.5586,141.1758,135.9552,137.5725,820338
2021-04-02,137.613,139.4912,133.2358,135.114,1722817
2021-04-05,134.7239,138.183,133.2016,136.6607,1240523
2021-04-06,136.8072,137.7948,135.9308,136.9184,1528874
2021-04-07,136.525,138.2761,135.7972,137.5483,1126567
2021-04-08,137.7523,141.2355,136.2024,139.6856,813265
2021-04-09,140.0989,140.9211,139.1406,139.9628,1364629
2021-04-12,140.3465,142.5243,135.3631,137.5409,679476
2021-04-13,137.6472,138.119,136.7766,137.2484,872909
2021-04-14,137.4829,139.5559,136.3131,138.386,1246643
2021-04-15,138.163,138.7085,137.3884,137.934,972532
2021-04-16,137.9024,138.883,136.6648,137.6453,953549
2021-04-19,137.8436,138.5826,136.2471,136.9861,1928685
2021-04-20,136.6826,141.1083,134.5215,138.9472,1935070
2021-04-21,138.7719,142.3141,137.0442,140.5864,1194236
2021-04-22,140.3102,141.6593,136.9974,138.3466,1136469
2021-04-23,138.1461,142.8987,136.0778,140.8305,1892374
2021-04-26,140.5024,141.1263,139.2668,139.8907,1991405
2021-04-27,139.6435,144.4971,137.6457,142.4994,1631296
2021-04-28,142.603,143.9368,139.5125,140.8463,743949
2021-04-29,141.2328,143.5188,139.9833,142.2693,892343
2021-04-30,142.3084,143.5892,140.2818,141.5626,1049595
2021-05-03,141.9239,142.5246,140.7866,141.3874,1154240
2021-05-04,141.2734,143.6933,140.1048,142.5247,1999682
2021-05-05,142.7057,143.7548,140.5456,141.5947,1687637
2021-05-06,141.4587,143.2448,140.2262,142.0122,1205066
2021-05-07,142.0222,143.2116,141.2222,142.4116,1920744
2021-05-10,142.1116,145.2203,140.8078,143.9165,1323137
2021-05-11,144.1475,147.435,142.3251,145.6126,1285949
2021-05-12,145.4048,149.7139,143.6114,147.9205,685167
2021-05-13,147.894,148.7045,147.3877,148.1981,1933236
2021-05-14,148.6186,149.5799,147.6411,148.6023,512297
2021-05-17,148.5752,149.5294,146.813,147.7672,261978
2021-05-18,148.1305,149.5131,145.3162,146.6989,218393
2021-05-19,147.0023,148.3217,143.634,144.9534,770017
2021-05-20,144.9553,145.6152,143.9621,144.6219,495631
2021-05-21,144.3047,145.7305,143.3534,144.7792,1466584
2021-05-24,144.5057,145.2026,144.0649,144.7618,514119
2021-05-25,144.6943,146.5465,143.5893,145.4415,315891
2021-05-26,145.3861,147.1811,141.8819,143.6769,1606551
2021-05-27,143.9084,147.31,142.4371,145.8387,1267152
2021-05-28,146.0528,146.5628,145.6517,146.1617,1869573
2021-05-31,145.794,148.4988,144.7639,147.4687,836522
2021-06-01,147.3515,148.3317,146.8271,147.8074,1022277
2021-06-02,147.3988,148.7029,145.2961,146.6001,1471893
2021-06-03,146.3605,146.8949,145.5762,146.1106,1194299
2021-06-04,146.5103,149.0481,139.3481,141.8858,207754
2021-06-07,141.6878,143.2651,140.5924,142.1698,856812
2021-06-08,141.8365,143.0771,140.8507,142.0913,476226
2021-06-09,142.249,144.8351,141.0439,143.63,1543936
2021-06-10,143.2816,144.6602,140.019,141.3976,1891979
2021-06-11,141.7502,142.1287,140.9443,141.3228,855860
2021-06-14,141.4303,142.2413,140.1527,140.9637,547331
2021-06-15,141.126,142.169,138.362,139.4051,1577743
2021-06-16,139.4494,141.3884,135.68,137.6191,1762805
2021-06-17,137.5043,138.5245,135.2171,136.2373,1836965
2021-06-18,135.8534,139.3944,134.0624,137.6035,491952
2021-06-21,137.4272,140.5503,135.8211,138.9443,505637
2021-06-22,138.5774,139.7118,136.0686,137.203,969782
2021-06-23,137.4263,138.4841,136.0425,137.1004,357104
2021-06-24,137.0429,138.7991,136.05,137.8063,533867
2021-06-25,137.9509,139.4347,136.8282,138.312,1101616
2021-06-28,138.5901,140.4845,134.5899,136.4843,1393762
2021-06-29,136.317,136.8804,135.2845,135.848,718485
2021-06-30,136.1533,138.0811,132.2457,134.1734,1790218
2021-07-01,133.8715,136.9351,132.558,135.6215,874880
2021-07-02,135.6434,141.5033,133.1702,139.0301,457485
2021-07-05,139.2615,139.7615,138.5385,139.0385,516759
2021-07-06,139.2385,141.1038,134.5409,136.4062,537767
2021-07-07,136.5378,138.2256,135.8729,137.5607,787477
2021-07-08,137.6145,141.25,135.9869,139.6225,275843
2021-07-09,139.3882,143.0061,137.927,141.5448,1927571
2021-07-12,141.3227,142.2268,140.8695,141.7735,1517539
2021-07-13,141.3561,143.1766,140.6373,142.4578,744175
2021-07-14,142.4136,143.0643,141.9298,142.5805,913395
2021-07-15,142.3797,145.565,140.7982,143.9835,1796956
2021-07-16,143.7596,147.7539,141.8113,145.8056,499567
2021-07-19,145.9267,147.3136,143.1441,144.531,1315132
2021-07-20,144.2334,144.9095,142.8934,143.5695,1553616
2021-07-21,143.3425,143.631,142.7665,143.0549,502284
2021-07-22,143.2665,144.2004,141.8085,142.7424,1520400
2021-07-23,142.6542,143.988,141.856,143.1898,766321
2021-07-26,143.4199,146.8493,141.8966,145.326,617608
2021-07-27,145.0474,146.9718,141.131,143.0555,1408492
2021-07-28,142.9547,145.9522,141.8264,144.8239,377735
2021-07-29,144.9297,145.4034,144.0944,144.5681,1652882
2021-07-30,144.6393,147.89,136.2899,139.5406,251378
2021-08-02,139.3698,139.7251,138.5853,138.9406,823093
2021-08-03,139.3511,140.3194,137.5944,138.5627,1716504
2021-08-04,138.4711,140.4476,137.6461,139.6227,305698
2021-08-05,139.7389,142.0839,138.4192,140.7642,310615
2021-08-06,140.4829,141.3046,140.0317,140.8535,950933
2021-08-09,140.5775,141.9841,138.1085,139.5152,1374780
2021-08-10,139.1081,143.0657,137.3432,141.3008,617251
2021-08-11,141.0784,142.4744,138.8047,140.2006,1823982
2021-08-12,139.948,141.0743,137.0894,138.2157,589294
2021-08-13,138.4605,139.454,136.2076,137.2011,1088425
2021-08-16,136.9358,137.8479,135.4586,136.3706,389791
2021-08-17,136.2649,136.5993,135.9376,136.272,1092428
2021-08-18,136.6206,137.6835,134.5391,135.6019,207387
2021-08-19,135.5068,136.0759,134.5082,135.0773,844793
2021-08-20,134.8001,137.77,133.4729,136.4428,407830
2021-08-23,136.7604,139.2352,135.4425,137.9173,693942
2021-08-24,137.6382,140.1899,136.3939,138.9455,1610241
2021-08-25,139.3155,140.6768,137.1425,138.5038,460413
2021-08-26,138.8759,140.3243,135.994,137.4425,1417626
2021-08-27,137.2021,137.6515,136.6902,137.1396,1252509
2021-08-30,136.9396,137.813,136.1108,136.9842,606465
2021-08-31,137.1327,139.645,136.0308,138.5431,321713
2021-09-01,138.4117,139.5559,137.0092,138.1535,1911006
2021-09-02,137.8509,138.9032,135.1174,136.1696,375008
2021-09-03,136.1654,137.3462,133.6562,134.837,923207
2021-09-06,134.4371,140.1196,132.2836,137.9661,1081195
2021-09-07,137.7551,139.114,135.093,136.4518,649372
2021-09-08,136.5493,138.4931,132.4485,134.3924,410783
2021-09-09,134.7759,136.14,132.631,133.9951,209200
2021-09-10,133.6407,139.3464,131.3936,137.0992,470943
2021-09-13,136.7627,138.3559,135.7708,137.364,1112724
2021-09-14,137.3337,139.2596,136.044,137.9699,1828410
2021-09-15,138.2368,140.288,133.3019,135.3531,1278890
2021-09-16,135.0859,136.4121,131.5899,132.9161,1809921
2021-09-17,132.976,133.838,132.145,133.0071,227537
2021-09-20,132.8755,134.1296,131.0828,132.3369,1028458
2021-09-21,132.3121,133.6026,131.7927,133.0832,1092685
2021-09-22,132.8015,134.1541,129.9886,131.3413,401070
2021-09-23,131.6149,134.808,129.9974,133.1905,348093
2021-09-24,133.1264,137.5458,131.1655,135.5848,275761
2021-09-27,135.1999,137.1309,131.132,133.063,633916
2021-09-28,133.1527,134.5049,132.2177,133.5699,313362
2021-09-29,133.3756,133.8553,132.7163,133.196,813874
2021-09-30,133.404,137.4614,131.6786,135.7359,790957
2021-10-01,135.3383,137.59,133.9682,136.2199,896273
2021-10-04,136.1515,139.1563,134.9595,137.9643,1717564
2021-10-05,138.0798,138.3718,137.6383,137.9302,899361
2021-10-06,137.7833,139.3394,137.0201,138.5763,824316
2021-10-07,138.4718,145.2533,135.6707,142.4521,1387245
2021-10-08,142.3582,148.519,140.1715,146.3323,358179
2021-10-11,146.4914,148.9374,140.8943,143.3403,527863
2021-10-12,143.7096,145.3951,142.4479,144.1333,377253
2021-10-13,144.5044,145.1293,144.0506,144.6755,208663
