date,open,high,low,close,volume
2020-02-27,103.3889,104.7823,102.6793,104.0726,1293276
2020-02-28,103.9616,106.1458,102.9217,105.1059,1306291
2020-03-02,105.134,107.0343,103.982,105.8823,1756887
2020-03-03,105.8758,106.5199,104.4083,105.0524,1091962
2020-03-04,105.1357,105.8658,104.6844,105.4145,1030278
2020-03-05,105.3095,105.9082,105.0253,105.624,1311224
2020-03-06,105.4619,106.6001,104.832,105.9701,556008
2020-03-09,106.2325,107.9233,105.5044,107.1952,472994
2020-03-10,107.4679,108.1787,106.8423,107.5531,1718799
2020-03-11,107.7747,109.1486,107.159,108.533,588027
2020-03-12,108.8444,109.5112,108.0146,108.6815,1107819
2020-03-13,108.8412,109.577,108.3986,109.1344,685818
2020-03-16,109.3077,110.8042,108.566,110.0626,614824
2020-03-17,110.236,111.6492,106.703,108.1162,1276002
2020-03-18,108.1036,108.8965,106.9443,107.7372,1644251
2020-03-19,107.7091,108.4177,106.4472,107.1559,995421
2020-03-20,106.9889,107.6636,105.677,106.3517,449710
2020-03-23,106.4441,107.3407,105.1418,106.0384,640056
2020-03-24,105.9043,109.7232,104.2913,108.1102,496232
2020-03-25,107.9531,108.6891,106.2565,106.9925,1789056
2020-03-26,107.0477,109.7609,105.6484,108.3616,775153
2020-03-27,108.3031,109.7256,104.7205,106.143,873059
2020-03-30,105.964,106.2032,105.5115,105.7507,327866
2020-03-31,105.9512,106.5049,105.4687,106.0224,1002857
2020-04-01,106.2518,107.3623,105.753,106.8635,1845064
2020-04-02,106.6504,108.7714,105.76,107.881,937461
2020-04-03,107.5622,110.3887,106.1944,109.0209,1372238
2020-04-06,108.9137,109.272,108.2407,108.599,527497
2020-04-07,108.7928,109.8519,106.9649,108.0239,457291
2020-04-08,108.2438,110.5342,106.9639,109.2543,1516928
2020-04-09,109.0172,109.6017,108.4631,109.0475,318324
2020-04-10,109.227,110.7615,105.8298,107.3643,1007224
2020-04-13,107.1167,108.3238,104.6898,105.8968,770067
2020-04-14,105.827,107.1555,103.4027,104.7312,229262
2020-04-15,105.0445,105.9827,104.5055,105.4437,1156171
2020-04-16,105.2492,106.1243,104.8124,105.6875,1935224
2020-04-17,105.4681,107.7315,104.4026,106.666,324466
2020-04-20,106.6166,107.3249,105.4398,106.1481,1668374
2020-04-21,106.2243,106.7401,105.8994,106.4152,1170522
2020-04-22,106.6916,108.1581,105.8461,107.3126,1502406
2020-04-23,107.6222,108.0749,106.4976,106.9503,373788
2020-04-24,106.6742,108.8541,105.4431,107.6231,1764365
2020-04-27,107.3893,107.9822,106.1915,106.7844,220549
2020-04-28,106.9707,107.4137,105.9088,106.3519,1832253
2020-04-29,106.2055,106.5406,105.5612,105.8963,1384052
2020-04-30,106.1408,107.2952,103.2121,104.3666,807481
2020-05-01,104.4689,105.6522,103.8798,105.0631,212783
2020-05-04,104.8184,105.1056,104.2102,104.4975,1299725
2020-05-05,104.7059,105.0694,104.2043,104.5678,357382
2020-05-06,104.3648,105.941,103.6812,105.2574,1295854
2020-05-07,105.2091,106.6208,104.4942,105.9058,1591661
2020-05-08,105.939,107.6836,105.1079,106.8525,681139
2020-05-11,106.853,107.234,106.394,106.7751,629700
2020-05-12,106.8943,107.5433,105.613,106.2619,599514
2020-05-13,106.3593,106.6021,105.9673,106.21,604709
2020-05-14,106.5236,107.8916,102.6616,104.0297,405033
2020-05-15,104.3414,105.6471,100.8972,102.2029,649463
2020-05-18,102.213,103.6318,99.1469,100.5657,1386765
2020-05-19,100.3215,101.5408,98.142,99.3614,744530
2020-05-20,99.4972,100.8262,98.5855,99.9146,1605654
2020-05-21,100.2004,101.3072,97.7254,98.8322,1674720
2020-05-22,98.7245,99.3187,97.819,98.4132,1569715
2020-05-25,98.3903,101.2431,97.2362,100.089,1171153
2020-05-26,100.0438,100.8209,98.9151,99.6922,769295
2020-05-27,99.4239,101.9013,98.1973,100.6747,1873809
2020-05-28,100.7788,102.0396,98.288,99.5488,569467
2020-05-29,99.4612,100.1981,98.6059,99.3427,1036116
2020-06-01,99.5141,100.5409,97.1846,98.2114,1016505
2020-06-02,98.4071,99.2746,96.9758,97.8433,1542060
2020-06-03,98.0319,100.0051,96.9624,98.9357,1184264
2020-06-04,98.8862,100.1924,95.5496,96.8558,1639125
2020-06-05,96.7521,98.4664,95.7234,97.4376,1854356
2020-06-08,97.5831,98.0367,97.3267,97.7804,903125
2020-06-09,97.9572,99.1098,95.9486,97.1012,1774681
2020-06-10,97.0961,98.5184,93.9751,95.3974,505430
2020-06-11,95.6224,95.8203,95.3355,95.5334,1848904
2020-06-12,95.3293,96.0203,94.2562,94.9472,520380
2020-06-15,95.1631,95.4475,94.9907,95.2751,1730472
2020-06-16,95.0442,96.0763,94.3183,95.3505,902445
2020-06-17,95.1522,99.0436,93.4531,97.3444,1936246
2020-06-18,97.3642,97.9729,96.4927,97.1014,432550
2020-06-19,96.8494,97.9508,94.8054,95.9068,1037899
2020-06-22,95.6495,96.5925,95.2302,96.1733,1823384
2020-06-23,95.885,97.062,95.313,96.49,285452
2020-06-24,96.4531,99.4468,95.2135,98.2072,677026
2020-06-25,98.369,99.8879,97.7782,99.2971,350411
2020-06-26,99.02,100.5746,98.2414,99.796,778292
2020-06-29,99.8872,102.8915,98.7011,101.7054,902497
2020-06-30,101.9026,103.0874,99.0603,100.2452,1314003
2020-07-01,100.0455,100.6968,98.8405,99.4917,663836
2020-07-02,99.2809,100.3883,97.2804,98.3878,485632
2020-07-03,98.6008,99.1931,97.364,97.9563,505893
2020-07-06,98.1462,99.7144,94.7534,96.3216,1889127
2020-07-07,96.3441,97.9125,95.5773,97.1456,1915766
2020-07-08,97.3316,97.8389,96.4167,96.924,598527
2020-07-09,96.6872,97.8401,94.0407,95.1936,551755
2020-07-10,95.1333,96.0334,93.1317,94.0318,297552
2020-07-13,94.166,94.8485,93.7702,94.4527,1926882
2020-07-14,94.3152,96.5068,93.313,95.5046,1471071
2020-07-15,95.6492,99.3523,94.285,97.9882,1569509
2020-07-16,97.9906,103.8961,95.7992,101.7047,723033
2020-07-17,101.8574,102.9846,101.1627,102.2899,1353702
2020-07-20,102.2682,103.2376,100.1052,101.0747,307657
2020-07-21,100.9946,102.8942,96.5469,98.4466,1416834
2020-07-22,98.2807,99.3686,97.7422,98.8302,1243382
2020-07-23,98.6572,99.7639,96.7669,97.8736,796653
2020-07-24,98.0213,98.9197,96.5146,97.413,1478844
2020-07-27,97.1902,98.1331,95.7717,96.7145,1363568
2020-07-28,96.4743,97.2751,95.7921,96.5929,990197
2020-07-29,96.4053,98.9099,95.4449,97.9495,536045
2020-07-30,97.7587,98.846,97.1067,98.1941,242419
2020-07-31,98.3845,98.7588,97.6743,98.0486,1887869
2020-08-03,97.9889,99.1814,95.635,96.8275,706446
2020-08-04,97.1124,98.6962,93.2711,94.8549,743228
2020-08-05,94.6484,95.0664,93.9062,94.3241,1425918
2020-08-06,94.411,95.1263,93.5936,94.3089,659335
2020-08-07,94.2799,97.753,93.0097,96.4828,876358
2020-08-10,96.4208,97.2774,95.8346,96.6912,1480093
2020-08-11,96.9088,99.0221,95.833,97.9463,1271676
2020-08-12,98.2258,98.7822,96.826,97.3823,1381607
2020-08-13,97.6002,98.8749,94.7141,95.9888,208407
2020-08-14,95.8116,96.8766,93.8126,94.8777,1012338
2020-08-17,94.7187,95.1818,93.6001,94.0632,1055482
2020-08-18,94.1513,98.3473,92.4736,96.6696,1338403
2020-08-19,96.5473,97.2157,95.0554,95.7238,472625
2020-08-20,95.8586,97.77,94.8789,96.7903,487087
2020-08-21,96.8288,97.5405,95.0332,95.7448,1572377
2020-08-24,95.7741,98.188,94.5112,96.9252,1411990
2020-08-25,97.1162,98.276,96.2869,97.4466,1660128
2020-08-26,97.5697,97.9172,96.9573,97.3047,687099
2020-08-27,97.0283,97.745,96.5882,97.3049,1995685
2020-08-28,97.0419,97.7505,95.8467,96.5553,691104
2020-08-31,96.6141,97.9679,95.7958,97.1496,1371732
2020-09-01,97.1415,97.765,96.0207,96.6441,491923
2020-09-02,96.5051,97.3433,94.3741,95.2124,1853305
2020-09-03,95.1659,96.0361,92.8699,93.7401,798278
2020-09-04,93.8851,94.7511,93.1266,93.9926,1644460
2020-09-07,94.1768,97.1876,92.9199,95.9307,796251
2020-09-08,95.966,96.9195,95.2204,96.1739,1623526
2020-09-09,96.1078,96.5191,95.6685,96.0798,1017522
2020-09-10,95.9476,97.4153,95.0085,96.4762,312483
2020-09-11,96.4889,99.1007,95.5155,98.1273,542755
2020-09-14,98.0183,98.8368,97.6311,98.4497,1430190
2020-09-15,98.4876,99.4255,97.0539,97.9919,547413
2020-09-16,98.0957,100.7916,96.7226,99.4185,695573
2020-09-17,99.1597,100.7376,98.4306,100.0086,1175129
2020-09-18,99.7092,103.5055,98.2187,102.0151,655487
2020-09-21,101.839,102.9391,101.2035,102.3036,431979
2020-09-22,102.5458,103.7974,99.5379,100.7895,1323736
2020-09-23,100.878,101.9794,98.0167,99.1182,1440014
2020-09-24,98.9231,103.1114,97.0653,101.2536,1519486
2020-09-25,101.4907,104.8235,100.1971,103.5299,1899104
2020-09-28,103.5112,104.1693,102.6912,103.3493,424089
2020-09-29,103.3345,103.6972,102.5419,102.9046,968232
2020-09-30,103.1736,105.851,102.1935,104.871,621191
2020-10-01,104.5938,105.698,102.3677,103.4718,1821989
2020-10-02,103.295,104.0881,101.5717,102.3648,1171625
2020-10-05,102.4175,104.2111,101.4575,103.2511,376969
2020-10-06,103.0624,103.3632,102.4913,102.7921,1445866
2020-10-07,102.9028,103.6727,102.0685,102.8385,277323
2020-10-08,102.6621,103.291,102.0509,102.6799,693510
2020-10-09,102.4329,104.2304,101.3732,103.1707,1498463
2020-10-12,102.9893,106.3097,101.7504,105.0707,1110809
2020-10-13,105.022,105.6807,104.5863,105.245,1569838
2020-10-14,105.0405,107.0756,104.1219,106.157,1228141
2020-10-15,105.9244,107.5997,101.8282,103.5035,1717504
2020-10-16,103.7273,104.1474,103.0732,103.4934,1212618
2020-10-19,103.3819,103.9893,101.8451,102.4526,302271
2020-10-20,102.367,103.4217,99.8887,100.9434,328270
2020-10-21,100.6741,101.3341,99.2242,99.8843,1598432
2020-10-22,99.7988,100.2893,99.0255,99.516,269482
2020-10-23,99.3756,101.6263,98.4722,100.723,877769
2020-10-26,100.7897,101.9,97.9946,99.1049,228986
2020-10-27,98.9297,99.83,98.294,99.1943,746007
2020-10-28,99.4254,100.1647,97.9027,98.6419,1271246
2020-10-29,98.8962,99.5202,97.6623,98.2862,511443
2020-10-30,98.0502,100.8008,96.8366,99.5872,1038977
2020-11-02,99.3526,101.4019,98.2671,100.3164,1992828
2020-11-03,100.0848,103.4215,98.737,102.0736,326889
2020-11-04,102.1469,102.7476,101.3269,101.9277,314594
2020-11-05,101.6965,102.7357,100.0508,101.09,688246
2020-11-06,101.3038,101.97,100.1911,100.8573,1688614
2020-11-09,101.0112,102.0214,100.2079,101.2181,930435
2020-11-10,101.4124,102.1628,100.7455,101.4959,1351089
2020-11-11,101.5118,102.3209,99.3613,100.1704,260966
2020-11-12,100.4689,100.9153,99.8899,100.3364,1523144
2020-11-13,100.062,101.5425,99.1967,100.6772,321366
2020-11-16,100.6176,106.4249,98.1679,103.9752,1481090
2020-11-17,103.8654,108.2683,102.1152,106.5181,466254
2020-11-18,106.8048,107.6595,104.5789,105.4335,1745182
2020-11-19,105.4821,106.1589,104.4299,105.1067,733039
2020-11-20,105.2998,106.5179,102.0216,103.2398,530825
2020-11-23,103.0356,103.8931,101.6696,102.5272,806068
2020-11-24,102.8216,103.5152,102.2952,102.9888,201484
2020-11-25,102.9879,106.0316,101.5757,104.6193,497221
2020-11-26,104.6153,105.7547,102.5768,103.7162,1277351
2020-11-27,104.0092,105.0785,101.8487,102.918,741402
2020-11-30,102.8444,104.6544,98.4128,100.2228,836945
2020-12-01,100.1611,100.798,99.4323,100.0692,1653013
2020-12-02,100.1201,101.425,97.4846,98.7896,422817
2020-12-03,98.5691,99.4148,97.3378,98.1835,912605
2020-12-04,98.0781,98.6598,96.5731,97.1549,535049
2020-12-07,96.976,97.5945,96.4712,97.0896,1069126
2020-12-08,96.8585,98.0103,93.8605,95.0122,797148
2020-12-09,95.2209,96.7864,91.7549,93.3203,283212
2020-12-10,93.3704,97.6756,91.6019,95.9071,326420
2020-12-11,95.8258,96.8846,93.3539,94.4127,1734201
2020-12-14,94.361,95.166,92.3601,93.1651,302443
2020-12-15,93.1269,96.8356,91.6869,95.3956,1608877
2020-12-16,95.4718,101.3203,93.1544,99.0029,1848847
2020-12-17,99.2564,100.3105,96.5485,97.6026,1038458
2020-12-18,97.856,98.3399,96.7171,97.201,761784
2020-12-21,97.1377,98.5984,96.2098,97.6705,1597371
2020-12-22,97.5704,101.6196,95.8234,99.8726,1968015
2020-12-23,99.8432,100.647,97.8856,98.6894,416768
2020-12-24,98.7296,99.1621,98.0032,98.4357,1935860
2020-12-25,98.4131,100.7049,97.164,99.4557,1898726
2020-12-28,99.5505,100.8658,98.7383,100.0536,456628
2020-12-29,100.0863,100.8084,98.9098,99.632,298528
2020-12-30,99.5248,99.828,99.2123,99.5154,1486863
2020-12-31,99.4233,100.4946,96.7856,97.8569,339803
2021-01-01,97.7857,97.9941,97.4056,97.6141,1281448
2021-01-04,97.3767,97.9546,96.7593,97.3372,316561
2021-01-05,97.1422,98.0631,96.7518,97.6727,1443164
2021-01-06,97.8035,98.2844,96.5609,97.0418,617068
2021-01-07,96.9772,98.5778,96.0698,97.6704,373143
2021-01-08,97.5031,100.4213,96.0574,98.9756,319907
2021-01-11,99.0128,99.9119,98.3217,99.2208,539408
2021-01-12,99.3729,100.2883,98.7975,99.7129,1173354
2021-01-13,99.5678,100.3781,99.0208,99.8312,337949
2021-01-14,100.0269,100.482,99.4277,99.8828,1644092
2021-01-15,100.139,101.0015,98.1675,99.03,1287441
2021-01-18,99.0879,100.1083,98.4565,99.477,735143
2021-01-19,99.5778,100.0415,98.9427,99.4064,1975863
2021-01-20,99.1395,104.1025,97.1524,102.1154,1385370
2021-01-21,102.3884,105.8387,100.7632,104.2135,1409572
2021-01-22,104.1463,105.8724,103.0493,104.7754,513103
2021-01-25,105.0419,105.8065,103.0618,103.8265,1479370
2021-01-26,103.8757,104.9549,101.3551,102.4343,1206548
2021-01-27,102.1299,105.2165,100.9502,104.0368,1972253
2021-01-28,103.7488,105.1225,103.0619,104.4356,1060395
2021-01-29,104.5487,105.7125,103.9597,105.1235,1420420
2021-02-01,105.1631,106.5186,101.5357,102.8912,814032
2021-02-02,102.5989,105.5533,101.1998,104.1542,272326
2021-02-03,104.3064,105.4991,103.6135,104.8063,430250
2021-02-04,105.0277,106.5611,101.8702,103.4036,1760610
2021-02-05,103.4014,103.8046,102.4409,102.8442,1528618
2021-02-08,102.823,103.5962,102.4665,103.2397,856420
2021-02-09,102.9333,103.9495,102.3451,103.3612,1456084
2021-02-10,103.539,103.948,102.6256,103.0346,207854
2021-02-11,102.93,103.244,102.6394,102.9535,266926
2021-02-12,103.1874,104.2019,101.6656,102.6801,1113021
2021-02-15,102.6019,103.3379,102.1947,102.9307,1324935
2021-02-16,102.9709,106.1209,101.7609,104.9109,1886627
2021-02-17,104.7663,106.8175,99.5739,101.6251,1567386
2021-02-18,101.4181,101.8694,100.9232,101.3745,663195
2021-02-19,101.5418,102.1933,101.0011,101.6527,1667245
2021-02-22,101.6506,102.6544,101.0813,102.0851,1084723
2021-02-23,102.1074,102.979,100.7888,101.6603,1686854
2021-02-24,101.9442,103.3622,98.0683,99.4863,512798
2021-02-25,99.763,100.4215,99.2914,99.9498,247206
2021-02-26,100.1631,103.7812,98.5835,102.2016,303846
2021-03-01,102.01,103.5327,98.7745,100.2972,1983590
2021-03-02,100.3539,102.3387,99.4622,101.447,344980
2021-03-03,101.6772,102.4499,100.3075,101.0802,1890836
2021-03-04,101.004,101.2258,100.8325,101.0542,1508619
2021-03-05,100.8123,101.5418,99.0446,99.774,462870
2021-03-08,99.9602,100.3815,98.9844,99.4057,1755334
2021-03-09,99.3949,102.5312,97.9631,101.0995,459578
2021-03-10,101.1385,102.5688,100.4666,101.8969,457937
2021-03-11,102.1917,105.797,100.5936,104.199,1235939
2021-03-12,104.266,106.7346,103.3421,105.8108,718973
2021-03-15,105.7631,107.5007,104.7151,106.4526,723482
2021-03-16,106.3696,110.8257,104.4174,108.8736,551053
2021-03-17,108.8198,110.0638,108.2899,109.5339,1293823
2021-03-18,109.2831,111.5957,108.427,110.7396,248340
2021-03-19,110.9355,111.3622,109.9568,110.3835,641133
2021-03-22,110.6072,111.3681,109.7723,110.5331,1196176
2021-03-23,110.3901,111.0507,108.9621,109.6227,1075780
2021-03-24,109.4936,112.3429,108.206,111.0553,1459859
2021-03-25,111.3047,112.6322,108.1478,109.4753,589237
2021-03-26,109.1626,112.0264,107.7529,110.6167,1366179
2021-03-29,110.6303,111.2026,109.836,110.4083,1567897
2021-03-30,110.3842,113.4459,109.0457,112.1074,898496
2021-03-31,112.2353,114.5706,110.896,113.2314,662258
2021-04-01,113.0027,117.6054,111.3157,115.9185,1199018
2021-04-02,116.0355,118.3078,114.7787,117.051,1241950
2021-04-05,116.9644,118.1927,113.5864,114.8147,369378
2021-04-06,114.8965,115.4273,114.2463,114.7771,1217202
2021-04-07,114.4604,115.8791,111.7345,113.1531,477746
2021-04-08,113.1272,114.0522,111.5497,112.4747,1223886
2021-04-09,112.4897,116.4245,110.7611,114.6958,1877230
2021-04-12,114.4993,116.5848,113.595,115.6805,1166730
2021-04-13,115.4303,116.2096,113.9462,114.7255,1570713
2021-04-14,114.511,115.4859,112.3531,113.328,757467
2021-04-15,113.222,114.0369,112.6185,113.4333,1860930
2021-04-16,113.1589,114.3031,110.6214,111.7656,1662964
2021-04-19,112.0656,113.004,109.9433,110.8817,1850024
2021-04-20,110.8185,111.9871,110.2073,111.3759,1534873
2021-04-21,111.5824,114.1071,110.5425,113.0672,1368906
2021-04-22,113.3891,114.6847,112.7008,113.9965,1145003
2021-04-23,113.7098,115.3785,109.1412,110.8099,1870829
2021-04-26,110.9108,112.2264,109.9774,111.2931,1726746
2021-04-27,111.5411,112.1335,110.8592,111.4516,950067
2021-04-28,111.5413,112.577,111.0564,112.0921,354174
2021-04-29,112.0443,116.2939,110.2074,114.457,206509
2021-04-30,114.4096,116.552,109.4352,111.5776,620267
2021-05-03,111.2669,111.7788,110.295,110.8069,312628
2021-05-04,110.8299,112.3448,110.1776,111.6925,580703
2021-05-05,112.0233,113.3779,108.1908,109.5454,397077
2021-05-06,109.8469,112.7111,108.7949,111.6591,1965893
2021-05-07,111.3512,113.3473,110.2402,112.2364,371636
2021-05-10,112.375,114.9019,110.9714,113.4984,1328404
2021-05-11,113.3634,113.8192,112.2873,112.7431,833064
2021-05-12,113.0157,115.1058,111.8736,113.9637,513587
2021-05-13,113.6526,116.6949,112.5255,115.5678,1462287
2021-05-14,115.87,116.578,115.2591,115.9672,1946998
2021-05-17,116.202,117.1425,115.4296,116.3702,1623167
2021-05-18,116.1031,117.5792,115.3513,116.8274,1955430
2021-05-19,116.5189,117.0906,115.0515,115.6232,1262383
2021-05-20,115.8554,116.6113,114.7122,115.4681,1412434
2021-05-21,115.2296,116.2022,114.3332,115.3059,463585
2021-05-24,115.33,116.531,114.723,115.924,1734349
2021-05-25,116.2131,118.3366,115.3306,117.454,1546222
2021-05-26,117.5015,118.4828,114.9766,115.9578,657243
2021-05-27,115.8863,116.4458,115.2755,115.8351,838643
2021-05-28,115.7969,119.7949,114.0803,118.0783,1299602
2021-05-31,117.7688,118.8541,115.9523,117.0376,223388
2021-06-01,117.3668,118.7877,114.4702,115.8912,1672243
2021-06-02,115.7595,117.2813,114.7252,116.2469,705059
2021-06-03,116.0303,119.0443,114.5368,117.5508,334959
2021-06-04,117.3999,118.0493,116.979,117.6284,795080
2021-06-07,117.9561,121.0883,116.544,119.6762,1704383
2021-06-08,119.3849,122.2188,118.2035,121.0375,693641
2021-06-09,121.3042,123.3194,120.376,122.3911,1170543
2021-06-10,122.5438,124.5667,121.2893,123.3122,1661366
2021-06-11,123.5563,129.4832,121.1206,127.0474,260679
2021-06-14,127.4102,128.6528,125.5422,126.7849,1567867
2021-06-15,127.0451,129.1824,121.5512,123.6884,719647
2021-06-16,124.0175,127.9771,122.3193,126.2789,1451993
2021-06-17,125.9963,126.7089,124.9049,125.6176,538565
2021-06-18,125.8406,126.0734,125.6205,125.8534,450209
2021-06-21,125.8879,129.4006,124.5003,128.0131,1618936
2021-06-22,128.0465,129.8659,123.7001,125.5196,1654101
2021-06-23,125.82,127.098,122.3415,123.6195,1966385
2021-06-24,123.9694,126.2027,118.9798,121.2131,1418916
2021-06-25,121.362,122.2256,119.2047,120.0683,1038583
2021-06-28,120.056,121.4445,119.409,120.7975,550707
2021-06-29,120.7659,122.8349,119.5916,121.6606,731391
2021-06-30,121.5776,122.632,121.0935,122.1478,1366569
2021-07-01,122.0464,123.8647,118.2365,120.0548,822985
2021-07-02,119.9767,122.2964,114.3515,116.6712,1070320
2021-07-05,116.384,117.194,116.0014,116.8114,502515
2021-07-06,116.5152,117.3219,115.3723,116.1791,990830
2021-07-07,116.3741,117.7804,115.5075,116.9137,628349
2021-07-08,116.8759,119.2807,115.6083,118.0131,401821
2021-07-09,118.3181,119.0922,117.5057,118.2798,437506
2021-07-12,118.3595,120.7171,117.122,119.4796,1132947
2021-07-13,119.1464,120.834,118.1995,119.887,859558
2021-07-14,119.6407,121.6824,118.7108,120.7526,379877
2021-07-15,120.5395,121.5981,118.6884,119.7471,1125738
2021-07-16,120.0889,121.2274,118.3995,119.538,495656
2021-07-19,119.3363,120.7545,118.4784,119.8966,227799
2021-07-20,119.9079,122.4981,118.6148,121.205,438583
2021-07-21,121.5222,122.4131,119.7766,120.6674,1007343
2021-07-22,121.0129,122.4999,120.0381,121.525,1917394
2021-07-23,121.3328,122.3156,120.1984,121.1812,635009
2021-07-26,120.8534,121.4171,120.5006,121.0643,712756
2021-07-27,120.8127,123.4761,119.736,122.3993,636778
2021-07-28,122.0786,123.9433,117.5611,119.4257,839367
2021-07-29,119.2072,120.5205,116.2382,117.5515,1491188
2021-07-30,117.5998,119.2259,113.8101,115.4362,779745
2021-08-02,115.7219,117.656,110.2155,112.1496,1383623
2021-08-03,112.1746,113.0392,110.3881,111.2527,1816850
2021-08-04,111.3368,113.4188,110.284,112.3661,1903127
2021-08-05,112.1651,112.7751,111.4112,112.0212,1213338
2021-08-06,112.2233,113.0188,111.5631,112.3587,1483830
2021-08-09,112.4381,115.3834,111.0246,113.97,1854487
2021-08-10,114.219,117.4183,112.7529,115.9522,1616044
2021-08-11,116.2645,117.1525,115.023,115.911,739864
2021-08-12,115.8053,119.6427,114.1281,117.9655,437651
2021-08-13,117.6757,118.9383,116.9009,118.1635,406702
2021-08-16,117.9692,119.0398,115.913,116.9837,1787693
2021-08-17,116.9401,117.5173,115.5936,116.1708,1201193
2021-08-18,116.4815,117.9975,112.5668,114.0828,733422
2021-08-19,113.9995,115.0633,111.8079,112.8716,821966
2021-08-20,113.055,114.122,111.3546,112.4216,707026
2021-08-23,112.4489,114.827,111.2462,113.6242,1643432
2021-08-24,113.408,117.742,111.8403,116.1743,1302335
2021-08-25,116.0494,117.5142,112.7629,114.2277,1782962
2021-08-26,114.3327,115.3946,113.7918,114.8537,743190
2021-08-27,114.9728,116.4056,111.9835,113.4163,1050632
2021-08-30,113.3719,115.2755,112.252,114.1555,419122
2021-08-31,113.9697,114.608,113.3876,114.026,1948446
2021-09-01,114.1778,116.065,109.596,111.4833,1121354
2021-09-02,111.2618,114.0098,110.105,112.853,1195423
2021-09-03,113.1487,114.1332,111.0694,112.0539,944600
2021-09-06,111.844,112.8228,110.3813,111.3601,687656
2021-09-07,111.0977,112.3103,108.7134,109.926,1907129
2021-09-08,109.9244,110.8243,108.1799,109.0798,1080155
2021-09-09,109.0926,110.4151,108.4036,109.726,1414589
2021-09-10,109.7314,109.9819,109.2707,109.5212,267158
2021-09-13,109.4796,110.5211,108.9909,110.0324,696674
2021-09-14,110.3591,110.9583,109.9931,110.5923,1647202
2021-09-15,110.5832,113.8527,109.2363,112.5059,358102
2021-09-16,112.491,113.4969,111.0729,112.0788,382583
2021-09-17,112.0262,113.4761,108.6196,110.0695,1657709
2021-09-20,109.7834,112.8158,108.5846,111.617,755747
2021-09-21,111.6792,112.1019,110.7865,111.2092,692981
2021-09-22,111.0277,114.1072,109.7605,112.84,1217569
2021-09-23,112.9332,114.4157,111.9624,113.4449,550858
2021-09-24,113.1392,113.8002,112.655,113.3161,277355
2021-09-27,113.6434,114.6747,112.8425,113.8738,208009
2021-09-28,113.8526,118.9514,111.669,116.7678,342770
2021-09-29,117.0458,121.5717,115.3996,119.9255,485355
2021-09-30,119.9079,120.7797,119.2205,120.0923,1453009
2021-10-01,119.7755,121.5787,118.5938,120.397,736311
2021-10-04,120.6298,123.2818,119.4516,122.1036,329198
2021-10-05,122.2122,123.0432,120.0409,120.8719,225964
2021-10-06,121.0763,122.4764,120.0427,121.4428,1058749
2021-10-07,121.3905,122.3228,120.5336,121.4659,1712230
2021-10-08,121.5664,122.7681,120.8085,122.0102,809652
2021-10-11,122.271,123.5618,119.5073,120.7981,314931
2021-10-12,120.8931,122.3891,116.9681,118.4641,610542
